TFs	Genes	Occurrence	occurrence_percentage	Weights	condition
FOSL2	SYTL3	4	100.0	0.66048257269181	Macrophage
FOSL2	HSPH1	4	100.0	0.6595422862587539	Macrophage
FOSL2	JUNB	4	100.0	0.6458540168535276	Macrophage
FOSL2	BHLHE40	4	100.0	0.63945929615689	Macrophage
FOSL2	ARAP2	4	100.0	0.6394505472686782	Macrophage
FOSL2	TSC22D3	4	100.0	0.6342342687091654	Macrophage
FOSL2	DNAJB1	4	100.0	0.6214269387121804	Macrophage
FOSL2	INSIG1	3	75.0	0.616927057102059	Macrophage
FOSL2	COTL1	4	100.0	0.6162886091350537	Macrophage
FOSL2	FAM50A	4	100.0	0.6079463658073614	Macrophage
FOSL2	NFKBIZ	4	100.0	0.5878965510841359	Macrophage
FOSL2	ZEB2	4	100.0	0.578246717661141	Macrophage
FOSL2	RGS1	4	100.0	0.5775624614124406	Macrophage
FOSL2	PFKFB3	4	100.0	0.5668587228556238	Macrophage
FOSL2	PIK3R1	4	100.0	0.5640322430985445	Macrophage
FOSL2	ARID5A	4	100.0	0.5332904258593394	Macrophage
FOSL2	PSAP	4	100.0	0.5268052116417836	Macrophage
FOSL2	NAMPT	4	100.0	0.5202757638667819	Macrophage
FOSL2	ZNF331	4	100.0	0.5130662331143685	Macrophage
FOSL2	STK17B	4	100.0	0.5114246079801527	Macrophage
FOSL2	CCNH	4	100.0	0.5089957368192106	Macrophage
FOSL2	PTP4A1	4	100.0	0.5087653227372715	Macrophage
FOSL2	ELL2	4	100.0	0.5079939025006688	Macrophage
FOSL2	DUSP16	3	75.0	0.5015910279440615	Macrophage
FOSL2	KDM6B	4	100.0	0.5009088343476666	Macrophage
FOSL2	IL7R	3	75.0	0.4979391205908475	Macrophage
FOSL2	EMP3	4	100.0	0.4778547355675783	Macrophage
FOSL2	FYN	4	100.0	0.475704541594258	Macrophage
FOSL2	FTH1	3	75.0	0.4754587576257535	Macrophage
FOSL2	PDE4DIP	3	75.0	0.4629205201650624	Macrophage
FOSL2	IL10RA	4	100.0	0.451319972716414	Macrophage
FOSL2	CDKN1A	4	100.0	0.4509835715575052	Macrophage
FOSL2	SLC7A5	4	100.0	0.4448719163533589	Macrophage
FOSL2	FAM46C	4	100.0	0.4438626824563048	Macrophage
FOSL2	STAT3	4	100.0	0.4428503000983513	Macrophage
FOSL2	PABPC1	4	100.0	0.435496384318691	Macrophage
FOSL2	VIM	3	75.0	0.4279639465586078	Macrophage
FOSL2	NDRG1	4	100.0	0.4254799591745868	Macrophage
FOSL2	JUN	4	100.0	0.4238590158352796	Macrophage
FOSL2	PMAIP1	3	75.0	0.4142124622757829	Macrophage
FOSL2	GPR183	4	100.0	0.4135989279067488	Macrophage
FOSL2	MAP1LC3A	4	100.0	0.4129772309434434	Macrophage
FOSL2	GPCPD1	3	75.0	0.4118541849318033	Macrophage
FOSL2	CSRNP1	4	100.0	0.4086242640348919	Macrophage
FOSL2	JOSD1	4	100.0	0.4049620766359471	Macrophage
FOSL2	TGFBR2	4	100.0	0.4001131112155207	Macrophage
FOSL2	CHD2	4	100.0	0.396023110186303	Macrophage
FOSL2	JUND	4	100.0	0.3937346192524692	Macrophage
FOSL2	YPEL5	4	100.0	0.3921161202577491	Macrophage
FOSL2	RNF19A	3	75.0	0.3877155574434504	Macrophage
FOSL2	TRAF1	3	75.0	0.3861960325122013	Macrophage
FOSL2	RTN4	3	75.0	0.3845669784342229	Macrophage
FOSL2	HSP90AA1	3	75.0	0.3838405204453193	Macrophage
FOSL2	LIMS1	3	75.0	0.3791662842950606	Macrophage
FOSL2	PRDM1	3	75.0	0.376515349652206	Macrophage
FOSL2	TRAF4	4	100.0	0.3422260753339932	Macrophage
FOSL2	HSPA5	4	100.0	0.3421687141309362	Macrophage
FOSL2	FTL	4	100.0	0.338971297045208	Macrophage
FOSL2	TIMP1	4	100.0	0.334742039218773	Macrophage
FOSL2	PBXIP1	3	75.0	0.3325599579592046	Macrophage
FOSL2	SESN3	4	100.0	0.3294743013157684	Macrophage
FOSL2	CMIP	3	75.0	0.3178622888505174	Macrophage
FOSL2	TPM4	3	75.0	0.316214148165756	Macrophage
FOSL2	PPP1R16B	4	100.0	0.3160698896873808	Macrophage
FOSL2	SAMSN1	4	100.0	0.3133231337586572	Macrophage
FOSL2	NFATC2	4	100.0	0.3096748545200495	Macrophage
FOSL2	AKNA	4	100.0	0.3064685372706106	Macrophage
FOSL2	MVP	4	100.0	0.2907225316826867	Macrophage
FOSL2	CDKN1B	4	100.0	0.2905565873233356	Macrophage
FOSL2	NR3C1	3	75.0	0.2875148105778273	Macrophage
FOSL2	CDC42EP3	3	75.0	0.2873398919315341	Macrophage
FOSL2	SAT1	3	75.0	0.2670897818058097	Macrophage
FOSL2	TNFRSF1B	4	100.0	0.2650288941517468	Macrophage
FOSL2	GLIPR1	3	75.0	0.254472899946834	Macrophage
FOSL2	TMEM2	4	100.0	0.2485948119270779	Macrophage
FOSL2	DUSP4	3	75.0	0.231132762914405	Macrophage
FOSL2	CST7	4	100.0	0.2196415508353471	Macrophage
FOSL2	TNFAIP8	3	75.0	0.2072016771725064	Macrophage
FOSL2	AHNAK	3	75.0	0.2040972582390676	Macrophage
FOSL2	SRSF7	3	75.0	0.2036792218806943	Macrophage
FOSL2	LMNA	4	100.0	0.1883347766129143	Macrophage
FOSL2	CYSTM1	3	75.0	0.1815571827511038	Macrophage
FOSL2	SDCBP	3	75.0	0.1794386784475777	Macrophage
FOSL2	AUTS2	3	75.0	0.1764374344940696	Macrophage
FOSL2	SOD2	4	100.0	0.1710900900077892	Macrophage
FOSL2	RALGAPA1	4	100.0	0.1704742839184138	Macrophage
FOSL2	UPP1	3	75.0	0.1574395830573575	Macrophage
FOSL2	NINJ1	3	75.0	0.1435685493541348	Macrophage
FOSL2	LYST	4	100.0	0.1304647715237425	Macrophage
FOSL2	DUSP1	4	100.0	0.125941663827165	Macrophage
FOSL2	HSPB1	4	100.0	0.1238866982916834	Macrophage
FOSL2	RFTN1	3	75.0	0.1225413372638255	Macrophage
FOSL2	ITM2C	3	75.0	0.1204687305571363	Macrophage
FOSL2	LINC00152	3	75.0	0.0953865847874841	Macrophage
FOSL2	SMCHD1	4	100.0	0.0907846893505757	Macrophage
FOSL2	PTPRC	4	100.0	0.0769432645136168	Macrophage
FOSL2	IKZF3	4	100.0	0.0727741364763691	Macrophage
FOSL2	BIRC2	4	100.0	0.0405920856900964	Macrophage
FOSL2	ASAH1	4	100.0	0.0355113176176169	Macrophage
FOXP1	FOSL2	4	100.0	1.987714604572314	Macrophage
FOXP1	CHD2	3	75.0	1.8178025938736104	Macrophage
FOXP1	GADD45A	4	100.0	1.6691622729245148	Macrophage
FOXP1	FOXP1	4	100.0	1.0	Macrophage
FOXP1	TGIF1	4	100.0	0.9358858665566064	Macrophage
FOXP1	BTG1	4	100.0	0.8927338902455835	Macrophage
FOXP1	JUNB	4	100.0	0.8640082170411668	Macrophage
FOXP1	ABLIM1	4	100.0	0.8327857065770577	Macrophage
FOXP1	SLC16A3	4	100.0	0.8222398788883709	Macrophage
FOXP1	PDE4B	4	100.0	0.7697580823060859	Macrophage
FOXP1	SATB1	4	100.0	0.7590897087513993	Macrophage
FOXP1	BCL2L11	4	100.0	0.7513390158420985	Macrophage
FOXP1	NR3C1	4	100.0	0.7096644693967753	Macrophage
FOXP1	CDKN1B	4	100.0	0.6555574288596436	Macrophage
FOXP1	SPOCK2	4	100.0	0.6512410485568844	Macrophage
FOXP1	PRDM1	3	75.0	0.6371980690696147	Macrophage
FOXP1	EZR	4	100.0	0.6278337921936319	Macrophage
FOXP1	FOS	4	100.0	0.595329708051003	Macrophage
FOXP1	ZFP36L2	4	100.0	0.5887001758199216	Macrophage
FOXP1	PIK3IP1	4	100.0	0.5720525261235687	Macrophage
FOXP1	PRNP	3	75.0	0.4496216487993367	Macrophage
FOXP1	PBXIP1	4	100.0	0.4484825031313738	Macrophage
FOXP1	TSC22D3	4	100.0	0.37938961322544	Macrophage
FOXP1	CD5	4	100.0	0.3668559273808414	Macrophage
FOXP1	TSHZ2	3	75.0	0.3612991197273811	Macrophage
FOXP1	PEA15	3	75.0	0.3546267474007361	Macrophage
FOXP1	NR4A2	3	75.0	0.3246310698859881	Macrophage
FOXP1	PTP4A1	3	75.0	0.32352209626939	Macrophage
FOXP1	CD55	4	100.0	0.3001646341805551	Macrophage
FOXP1	CD7	4	100.0	0.2895291085701236	Macrophage
FOXP1	DOK2	3	75.0	0.2761301887501426	Macrophage
FOXP1	SQSTM1	4	100.0	0.2348767436858944	Macrophage
FOXP1	ZFP36	3	75.0	0.2265932302796654	Macrophage
FOXP1	S1PR1	3	75.0	0.2022554312789284	Macrophage
FOXP1	NFATC2	4	100.0	0.1918310424341462	Macrophage
FOXP1	TXNIP	4	100.0	0.1832090674399944	Macrophage
GATA3	CMIP	3	75.0	1.1812411069370223	Macrophage
HMGA1	SNRPD1	3	75.0	1.2821615243304476	Macrophage
HMGA1	HMGA1	3	75.0	1.0	Macrophage
HMGA1	CCND2	3	75.0	0.9961516230803666	Macrophage
HMGA1	TUBA1C	3	75.0	0.8986273001581608	Macrophage
HMGA1	MARCKSL1	3	75.0	0.8980125520594847	Macrophage
HMGA1	TUBB	3	75.0	0.8642370823707184	Macrophage
HMGA1	ACTG1	3	75.0	0.8012954459348794	Macrophage
HMGA1	HMGB1	3	75.0	0.5040349467419523	Macrophage
HMGA1	YWHAH	3	75.0	0.2458149115385688	Macrophage
HMGB1	HMGN2	4	100.0	3.5160226605732925	Macrophage
HMGB1	RANBP1	4	100.0	3.172438667652965	Macrophage
HMGB1	ANP32B	4	100.0	3.129371429800881	Macrophage
HMGB1	HMGA1	4	100.0	2.6029771465842906	Macrophage
HMGB1	ACTB	4	100.0	2.2574889114045	Macrophage
HMGB1	CDC25B	4	100.0	1.705773966241474	Macrophage
HMGB1	ACTG1	3	75.0	1.648316368149725	Macrophage
HMGB1	YWHAH	4	100.0	1.5588392751105211	Macrophage
HMGB1	LMNB1	4	100.0	1.5326880664284983	Macrophage
HMGB1	FABP5	4	100.0	1.4162107547401694	Macrophage
HMGB1	GATA3	4	100.0	1.352694271805695	Macrophage
HMGB1	HMGB1	4	100.0	1.0	Macrophage
HMGB1	TNFRSF25	3	75.0	0.9357658779353466	Macrophage
HMGB1	FAM107B	4	100.0	0.716094396570794	Macrophage
HMGB1	SPTBN1	3	75.0	0.6483170750763702	Macrophage
HMGB1	VIM	3	75.0	0.6395183951431563	Macrophage
HMGB1	SPTAN1	3	75.0	0.5234996891919691	Macrophage
HMGB1	FYN	3	75.0	0.5137248295081335	Macrophage
HMGB1	ZEB2	3	75.0	0.4053300763314333	Macrophage
HMGB1	DUSP4	4	100.0	0.286636531760307	Macrophage
HMGB1	PDE4D	3	75.0	0.2751902696943142	Macrophage
HMGB2	LMNB1	4	100.0	3.1585462182553243	Macrophage
HMGB2	CDC25B	4	100.0	3.062841609668	Macrophage
HMGB2	HMGN2	4	100.0	2.856868455508358	Macrophage
HMGB2	ANP32B	4	100.0	2.693306293955703	Macrophage
HMGB2	HMGB1	4	100.0	2.3343803191721486	Macrophage
HMGB2	ACTB	4	100.0	2.080124773913784	Macrophage
HMGB2	ACTG1	4	100.0	1.837187165047516	Macrophage
HMGB2	SPTBN1	4	100.0	1.232323190137494	Macrophage
HMGB2	YWHAH	4	100.0	1.1660228954870824	Macrophage
HMGB2	RANBP1	4	100.0	1.0522264229214306	Macrophage
HMGB2	FABP5	4	100.0	0.9098117309371848	Macrophage
HMGB2	VIM	3	75.0	0.8973230383931327	Macrophage
HMGB2	DUSP4	4	100.0	0.6856151615852686	Macrophage
HMGB2	SLC16A3	3	75.0	0.6717558877362554	Macrophage
HMGB2	FAM107B	4	100.0	0.5670802081843793	Macrophage
HMGB2	GATA3	4	100.0	0.5628768931140624	Macrophage
HMGB2	SPTAN1	4	100.0	0.4794453043749959	Macrophage
HMGB2	MAF	3	75.0	0.4445616771674839	Macrophage
HMGB2	HMGA1	4	100.0	0.4053868518171811	Macrophage
HMGB2	PDE4D	4	100.0	0.1463339369938111	Macrophage
IKZF3	TMEM2	3	75.0	1.2550866892914057	Macrophage
IKZF3	NFATC2	3	75.0	1.0382527512205062	Macrophage
IKZF3	IKZF3	3	75.0	1.0	Macrophage
IRF7	ISG15	4	100.0	3.277142842568582	Macrophage
IRF7	NR3C1	4	100.0	2.066272504846717	Macrophage
IRF7	AKNA	4	100.0	1.7662794926691756	Macrophage
IRF7	MVP	4	100.0	1.7503721778935888	Macrophage
IRF7	MAP3K8	4	100.0	1.742792499845842	Macrophage
IRF7	RFTN1	4	100.0	1.7302768862120186	Macrophage
IRF7	IFI6	4	100.0	1.68379277888574	Macrophage
IRF7	LAG3	3	75.0	1.6030250455329529	Macrophage
IRF7	SETD2	4	100.0	1.5966019917204308	Macrophage
IRF7	TMEM2	4	100.0	1.5678226708560588	Macrophage
IRF7	PDE4B	4	100.0	1.3812245733182091	Macrophage
IRF7	NFATC2	4	100.0	1.3640842743149262	Macrophage
IRF7	GIMAP4	3	75.0	1.290610003986266	Macrophage
IRF7	CTSS	3	75.0	1.2901142334728142	Macrophage
IRF7	RHBDF2	3	75.0	1.2378016218530603	Macrophage
IRF7	FYN	4	100.0	1.1659583909867832	Macrophage
IRF7	CD8A	4	100.0	1.15810074715186	Macrophage
IRF7	PIK3R1	4	100.0	1.119247105449519	Macrophage
IRF7	STAT4	3	75.0	1.111181623203137	Macrophage
IRF7	IRF7	4	100.0	1.0	Macrophage
IRF7	SYPL1	4	100.0	0.998418174982028	Macrophage
IRF7	SATB1	3	75.0	0.9967972129209244	Macrophage
IRF7	ARID5A	3	75.0	0.9956330317462742	Macrophage
IRF7	AUTS2	4	100.0	0.9903628868026604	Macrophage
IRF7	SLC39A8	3	75.0	0.94166590487899	Macrophage
IRF7	FAM65B	4	100.0	0.8216831742999737	Macrophage
IRF7	LYST	4	100.0	0.8202964863474287	Macrophage
IRF7	CMIP	4	100.0	0.7901791214582006	Macrophage
IRF7	GADD45B	4	100.0	0.7715618572991815	Macrophage
IRF7	CD53	4	100.0	0.719137092601482	Macrophage
IRF7	ALOX5AP	4	100.0	0.7139162837416055	Macrophage
IRF7	CYSTM1	4	100.0	0.7134037866039105	Macrophage
IRF7	SEMA4D	4	100.0	0.6858097609410427	Macrophage
IRF7	HSPH1	3	75.0	0.6711112858562561	Macrophage
IRF7	HTATIP2	3	75.0	0.6530145968185045	Macrophage
IRF7	FOXP1	3	75.0	0.6518898508861356	Macrophage
IRF7	CHMP1B	3	75.0	0.6214666437033075	Macrophage
IRF7	RTN4	3	75.0	0.6202352113808004	Macrophage
IRF7	SAT1	4	100.0	0.6182668172830927	Macrophage
IRF7	EML4	4	100.0	0.5918711378589072	Macrophage
IRF7	SESN3	3	75.0	0.582636777139808	Macrophage
IRF7	JUND	4	100.0	0.565025222942074	Macrophage
IRF7	NAMPT	4	100.0	0.5644240116708723	Macrophage
IRF7	TXNIP	4	100.0	0.548353310324766	Macrophage
IRF7	AHNAK	4	100.0	0.5095721944907768	Macrophage
IRF7	PTMS	3	75.0	0.5021872079058598	Macrophage
IRF7	IL16	4	100.0	0.4624669554711393	Macrophage
IRF7	CARD16	3	75.0	0.4579503417899009	Macrophage
IRF7	CCL5	4	100.0	0.3449678045714318	Macrophage
IRF7	SRGN	4	100.0	0.3326503708897616	Macrophage
IRF7	ARAP2	3	75.0	0.3215754629638482	Macrophage
IRF7	PTGER4	4	100.0	0.3213272715755066	Macrophage
IRF7	BTG1	4	100.0	0.3137490793637851	Macrophage
IRF7	CDKN1A	4	100.0	0.3091942817842892	Macrophage
IRF7	PTPRC	4	100.0	0.3091220830957074	Macrophage
IRF7	HLA-A	3	75.0	0.3044130193102561	Macrophage
IRF7	ATP1A1	4	100.0	0.3038013991649103	Macrophage
IRF7	PEA15	3	75.0	0.3010452825429699	Macrophage
IRF7	TSHZ2	3	75.0	0.2974628872106259	Macrophage
IRF7	CPNE3	3	75.0	0.2915468449538225	Macrophage
IRF7	FOSL2	4	100.0	0.2856813311224485	Macrophage
IRF7	ITM2C	3	75.0	0.28109611176766	Macrophage
IRF7	PARP8	3	75.0	0.2744350657170534	Macrophage
IRF7	STAT3	3	75.0	0.2654027557543829	Macrophage
IRF7	HLA-B	3	75.0	0.2626596912775164	Macrophage
IRF7	RNF19A	4	100.0	0.2564382399925596	Macrophage
IRF7	PABPC1	3	75.0	0.2200582302416875	Macrophage
IRF7	FOS	3	75.0	0.2159135008173592	Macrophage
IRF7	PITPNC1	4	100.0	0.1948942731750191	Macrophage
IRF7	CXCR4	4	100.0	0.192880443544924	Macrophage
IRF7	IER2	4	100.0	0.1584570888519253	Macrophage
IRF7	ZEB2	4	100.0	0.1520158764195875	Macrophage
IRF7	BAZ1A	3	75.0	0.1259218723754476	Macrophage
IRF7	ANXA1	3	75.0	0.1237651825639549	Macrophage
IRF7	TAGAP	3	75.0	0.1223946289776983	Macrophage
IRF7	JUNB	3	75.0	0.0998616020779995	Macrophage
IRF7	FAM46C	4	100.0	0.0879946604846566	Macrophage
IRF7	CSRNP1	3	75.0	0.0748263419192031	Macrophage
JUN	JUNB	4	100.0	2.5111661787652046	Macrophage
JUN	JUND	4	100.0	2.1710880476083965	Macrophage
JUN	STAT3	4	100.0	1.775750940456131	Macrophage
JUN	FOS	4	100.0	1.6818975123050666	Macrophage
JUN	GADD45B	4	100.0	1.5274570604495483	Macrophage
JUN	EZR	4	100.0	1.5038534265637182	Macrophage
JUN	NR4A2	4	100.0	1.4831359533213695	Macrophage
JUN	REL	4	100.0	1.4684274926851029	Macrophage
JUN	ZNF331	4	100.0	1.2511251774899268	Macrophage
JUN	NFATC2	4	100.0	1.0924077491226232	Macrophage
JUN	ZFP36L2	4	100.0	1.048456545845683	Macrophage
JUN	ZFP36	4	100.0	1.0401812857430115	Macrophage
JUN	JUN	4	100.0	1.0	Macrophage
JUN	GABARAPL1	4	100.0	0.9366577811356896	Macrophage
JUN	NFKB2	3	75.0	0.8830492504254294	Macrophage
JUN	CCNH	4	100.0	0.8249483030515852	Macrophage
JUN	FOSL2	4	100.0	0.8233216606395304	Macrophage
JUN	PRNP	3	75.0	0.7655994656546734	Macrophage
JUN	ANXA1	4	100.0	0.758811431747468	Macrophage
JUN	ID2	4	100.0	0.7377350661753466	Macrophage
JUN	TRAF4	4	100.0	0.6980650064977933	Macrophage
JUN	PITPNC1	4	100.0	0.6600361475622379	Macrophage
JUN	ATP1A1	4	100.0	0.6494478314845673	Macrophage
JUN	JOSD1	4	100.0	0.6304079376959892	Macrophage
JUN	PIK3R1	4	100.0	0.6047989688383001	Macrophage
JUN	CHD2	4	100.0	0.6026022256538357	Macrophage
JUN	PTGER4	4	100.0	0.595062878019606	Macrophage
JUN	RPS27	4	100.0	0.5761842680073936	Macrophage
JUN	MARCKSL1	4	100.0	0.5742486059657617	Macrophage
JUN	PIK3IP1	3	75.0	0.569211327496002	Macrophage
JUN	NFKBIZ	4	100.0	0.5639936094633888	Macrophage
JUN	HSPH1	4	100.0	0.5527943272913639	Macrophage
JUN	TNFAIP3	4	100.0	0.5307907105134502	Macrophage
JUN	DUSP1	4	100.0	0.5283366172908394	Macrophage
JUN	PABPC1	4	100.0	0.5240972404324579	Macrophage
JUN	TUBA4A	3	75.0	0.5096954561751492	Macrophage
JUN	CREM	4	100.0	0.505272488942914	Macrophage
JUN	RFTN1	4	100.0	0.5018485125259774	Macrophage
JUN	HSPA5	4	100.0	0.4952385420643593	Macrophage
JUN	PIM3	4	100.0	0.493658088058615	Macrophage
JUN	PPP1R15A	4	100.0	0.4901453401177879	Macrophage
JUN	ZC3H12A	3	75.0	0.4703849765961684	Macrophage
JUN	LITAF	4	100.0	0.4701192242876429	Macrophage
JUN	PTP4A1	4	100.0	0.4699797696934955	Macrophage
JUN	SNX9	3	75.0	0.4654698050473069	Macrophage
JUN	SLC16A3	3	75.0	0.4600648994609189	Macrophage
JUN	FTH1	4	100.0	0.4580796537241077	Macrophage
JUN	ARID5A	4	100.0	0.453300365308658	Macrophage
JUN	IER2	4	100.0	0.449097934230254	Macrophage
JUN	ASAH1	4	100.0	0.4489331641099066	Macrophage
JUN	HMGA1	4	100.0	0.4444125116539379	Macrophage
JUN	GPR183	4	100.0	0.4432815132489883	Macrophage
JUN	RGS1	4	100.0	0.440883221653759	Macrophage
JUN	RPL13A	4	100.0	0.4402356533720569	Macrophage
JUN	SRSF7	4	100.0	0.4335603259657338	Macrophage
JUN	PRDM1	3	75.0	0.4297741971950017	Macrophage
JUN	MVP	3	75.0	0.4290712868398355	Macrophage
JUN	DOK2	3	75.0	0.4272331777236597	Macrophage
JUN	RPS29	4	100.0	0.4236436138570321	Macrophage
JUN	SYTL3	4	100.0	0.4219293195337645	Macrophage
JUN	CSRNP1	4	100.0	0.414920910433146	Macrophage
JUN	ACP5	3	75.0	0.4010284640432999	Macrophage
JUN	FAM177A1	4	100.0	0.4003520110923667	Macrophage
JUN	GLIPR1	4	100.0	0.3967528235823852	Macrophage
JUN	YPEL5	4	100.0	0.396696328588742	Macrophage
JUN	MGST3	4	100.0	0.3964887423424781	Macrophage
JUN	HSP90AA1	3	75.0	0.3949483772945476	Macrophage
JUN	STAT4	3	75.0	0.3944825074697311	Macrophage
JUN	RALGAPA1	4	100.0	0.386272020243588	Macrophage
JUN	BTG2	4	100.0	0.3862464853176632	Macrophage
JUN	CD48	4	100.0	0.3842616556976477	Macrophage
JUN	SATB1	4	100.0	0.3827298987252912	Macrophage
JUN	ARAP2	3	75.0	0.3754043697918692	Macrophage
JUN	BTG1	4	100.0	0.3636205047949774	Macrophage
JUN	SARAF	4	100.0	0.3599203350953887	Macrophage
JUN	DDIT4	4	100.0	0.3423197594210346	Macrophage
JUN	DNAJB1	4	100.0	0.3403227161555878	Macrophage
JUN	FAM65B	4	100.0	0.3389845864122211	Macrophage
JUN	IRF2BP2	4	100.0	0.3385652518818192	Macrophage
JUN	RAB11FIP1	3	75.0	0.3336084949185532	Macrophage
JUN	ATP1B3	4	100.0	0.3322797213866978	Macrophage
JUN	AQP3	3	75.0	0.3308758129160746	Macrophage
JUN	VPS37B	3	75.0	0.3083414424543728	Macrophage
JUN	RGS2	3	75.0	0.3049606466904934	Macrophage
JUN	HSPB1	4	100.0	0.3031126886259869	Macrophage
JUN	DUSP2	4	100.0	0.2996106340599029	Macrophage
JUN	OAT	4	100.0	0.297708791219284	Macrophage
JUN	APMAP	4	100.0	0.2968690740786358	Macrophage
JUN	CMIP	3	75.0	0.2951480738354626	Macrophage
JUN	PPP1R16B	4	100.0	0.2945733579002939	Macrophage
JUN	CYSTM1	4	100.0	0.2919854898384884	Macrophage
JUN	CBLB	4	100.0	0.2877775797672293	Macrophage
JUN	UBA1	3	75.0	0.2796082410698255	Macrophage
JUN	CD44	4	100.0	0.2675079639999989	Macrophage
JUN	RTN4	3	75.0	0.267112395132878	Macrophage
JUN	PMAIP1	3	75.0	0.2606935521092774	Macrophage
JUN	ADGRE5	4	100.0	0.259804490782894	Macrophage
JUN	SAT1	4	100.0	0.2572504274868591	Macrophage
JUN	PEA15	4	100.0	0.2571573434601716	Macrophage
JUN	STAT5B	3	75.0	0.2536761051772996	Macrophage
JUN	ELL2	3	75.0	0.2470482951943428	Macrophage
JUN	PDE4B	3	75.0	0.2448325030425949	Macrophage
JUN	GZMB	3	75.0	0.2420025602662801	Macrophage
JUN	NEAT1	4	100.0	0.2384131387828745	Macrophage
JUN	ABLIM1	3	75.0	0.2368315854036987	Macrophage
JUN	KDM6B	4	100.0	0.235463806372995	Macrophage
JUN	CDKN1A	3	75.0	0.2320704924374557	Macrophage
JUN	SEMA4D	3	75.0	0.2311106846763315	Macrophage
JUN	SMCHD1	4	100.0	0.2255212853528218	Macrophage
JUN	ZEB2	4	100.0	0.2252730379755732	Macrophage
JUN	BHLHE40	4	100.0	0.2208493523130554	Macrophage
JUN	LMBRD1	3	75.0	0.2202080394259511	Macrophage
JUN	PRF1	3	75.0	0.2088650900884023	Macrophage
JUN	HSPA1A	3	75.0	0.206412600768534	Macrophage
JUN	ARHGEF7	3	75.0	0.2042749397575158	Macrophage
JUN	CD53	4	100.0	0.2002891279796772	Macrophage
JUN	DUSP16	3	75.0	0.1952181262029208	Macrophage
JUN	SQSTM1	3	75.0	0.1910983221451091	Macrophage
JUN	CDC42EP3	3	75.0	0.1908005737185233	Macrophage
JUN	CCND2	4	100.0	0.1907897109401383	Macrophage
JUN	CST7	3	75.0	0.1757402106993542	Macrophage
JUN	PERP	3	75.0	0.1720920511973629	Macrophage
JUN	HLA-DRA	3	75.0	0.1639840877848712	Macrophage
JUN	TSC22D3	3	75.0	0.1508398461837917	Macrophage
JUN	CD74	3	75.0	0.146713453382648	Macrophage
JUN	MAP3K8	4	100.0	0.1467065604087018	Macrophage
JUN	IL7R	4	100.0	0.1417235051974741	Macrophage
JUN	TIMP1	4	100.0	0.1375236133745766	Macrophage
JUN	TNFRSF1B	3	75.0	0.1336015863294846	Macrophage
JUN	RNF19A	3	75.0	0.1273701092333205	Macrophage
JUN	NR3C1	3	75.0	0.1123755337689744	Macrophage
JUN	BIRC2	3	75.0	0.1103426571791072	Macrophage
JUN	TGFBR2	3	75.0	0.0937497748117093	Macrophage
JUN	RALA	3	75.0	0.0760953293518622	Macrophage
JUN	SYAP1	3	75.0	0.0739566067155392	Macrophage
JUN	ITM2C	3	75.0	0.0653281247499736	Macrophage
JUN	TRAF1	3	75.0	0.0472479268007148	Macrophage
JUNB	CSRNP1	4	100.0	4.264295684140493	Macrophage
JUNB	ZFP36	4	100.0	4.128408097803366	Macrophage
JUNB	REL	4	100.0	3.901718182549408	Macrophage
JUNB	IER2	4	100.0	3.7847765982683175	Macrophage
JUNB	TNFAIP3	4	100.0	3.707450194697204	Macrophage
JUNB	EZR	4	100.0	3.5192802731294344	Macrophage
JUNB	RPS29	4	100.0	3.333249055102433	Macrophage
JUNB	ZFP36L2	4	100.0	3.254548893549986	Macrophage
JUNB	FOS	4	100.0	3.164308492731196	Macrophage
JUNB	DUSP2	4	100.0	2.96036733789922	Macrophage
JUNB	CHD2	4	100.0	2.8101521389286543	Macrophage
JUNB	LINC00152	4	100.0	2.7687637458636414	Macrophage
JUNB	GADD45B	4	100.0	2.7540701552722444	Macrophage
JUNB	JUN	4	100.0	2.682942687522411	Macrophage
JUNB	RPS27	4	100.0	2.527026187276436	Macrophage
JUNB	FAM177A1	4	100.0	2.4644635299531616	Macrophage
JUNB	TUBA4A	4	100.0	2.243066571994065	Macrophage
JUNB	GGA2	4	100.0	2.20362447879008	Macrophage
JUNB	RNF19A	4	100.0	2.1353186387819645	Macrophage
JUNB	PTGER4	4	100.0	2.0874214302132605	Macrophage
JUNB	TSC22D3	4	100.0	2.08318214694007	Macrophage
JUNB	PABPC1	4	100.0	2.060653423027121	Macrophage
JUNB	PIK3R1	4	100.0	2.033780723640213	Macrophage
JUNB	SMCHD1	4	100.0	1.9691326594648744	Macrophage
JUNB	DDIT4	4	100.0	1.9408050414215845	Macrophage
JUNB	BTG1	4	100.0	1.926027702401807	Macrophage
JUNB	JOSD1	4	100.0	1.8467026229519017	Macrophage
JUNB	ZC3H12A	4	100.0	1.8443928892660355	Macrophage
JUNB	GABARAPL1	4	100.0	1.657821343156214	Macrophage
JUNB	CCNH	4	100.0	1.6467974558734892	Macrophage
JUNB	ADGRE5	4	100.0	1.6296492876537607	Macrophage
JUNB	ZEB2	3	75.0	1.6209647355911203	Macrophage
JUNB	NR4A2	4	100.0	1.6095642435408908	Macrophage
JUNB	PTP4A1	4	100.0	1.5654420969003655	Macrophage
JUNB	ATP1A1	4	100.0	1.546479952099837	Macrophage
