target	regulator	condition	weight
TMED10	SLC25A39	CD8_exhausted	-0.017319
TMED10	SSU72	Macrophages	7.0146e-06
TMED10	TMEM115	Macrophages	0.00030665
TMED2	CHTF8	CD8_exhausted	-0.0010061
TMED2	EIF3G	CD8_exhausted	-3.4736e-06
TMED2	PAG1	CD8_exhausted	-4.2161e-05
TMED3	ALOX5AP	Macrophages	0.0051195
TMED3	ATP5F1	CD8_exhausted	-8.37e-06
TMED3	DAP3	CD8_exhausted	-0.0026992
TMED3	SPG21	CD8_exhausted	-0.0013557
TMED3	SYTL2	Macrophages	0.018265
TMED3	TP53RK	Macrophages	0.0020172
TMED4	ARMC8	CD8_exhausted	-0.0045202
TMED4	DNAJC3	CD8_exhausted	-0.00036554
TMED4	MRPL21	Macrophages	4.0305e-05
TMED4	PPIG	Macrophages	6.2589e-06
TMED4	SREK1	CD8_exhausted	-0.012133
TMED5	ARF4	CD8_exhausted	-0.0032958
TMED5	CDC40	CD8_exhausted	-0.00015666
TMED5	DUSP11	CD8_exhausted	-0.00011695
TMED5	HADHB	Macrophages	0.00066291
TMED5	MRPL49	Macrophages	0.00035393
TMED5	TM2D2	Macrophages	0.0026843
TMED9	BIRC6	Macrophages	0.0042145
TMED9	JMJD1C	Macrophages	0.011576
TMED9	RBBP7	Macrophages	0.00020318
TMED9	TTC1	CD8_exhausted	-2.8912e-05
TMED9	VCP	Macrophages	0.0044823
TMEM109	DYNLT3	Macrophages	0.018097
TMEM109	GLRX3	CD8_exhausted	-0.00022275
TMEM109	NUTM2A-AS1	Macrophages	0.017996
TMEM11	ABHD14B	CD8_exhausted	-0.030449
TMEM11	CEP350	Macrophages	0.0026488
TMEM11	EIF4G1	Macrophages	0.0046828
TMEM11	PATL1	Macrophages	0.00011782
TMEM11	WDR18	CD8_exhausted	-0.001426
TMEM115	B3GNT2	CD8_exhausted	-0.00010672
TMEM115	BATF	CD8_exhausted	-0.0046958
TMEM115	MRPL22	Macrophages	0.0007609
TMEM115	SMAP1	Macrophages	0.0054152
TMEM115	TMED10	Macrophages	0.00030665
TMEM115	TNFRSF1A	CD8_exhausted	-0.032271
TMEM123	BTF3L4	CD8_exhausted	-0.0028238
TMEM123	CFDP1	CD8_exhausted	-0.00929
TMEM123	DNAJC2	CD8_exhausted	-0.0069821
TMEM123	LRPAP1	Macrophages	0.021569
TMEM123	PSMB8-AS1	Macrophages	0.0030826
TMEM123	RBM18	CD8_exhausted	-0.0093547
TMEM123	RNF149	Macrophages	0.0014242
TMEM123	TTC39C	CD8_exhausted	-0.0095745
TMEM126B	DCTN6	Macrophages	0.0091025
TMEM126B	NAA20	CD8_exhausted	-0.031851
TMEM126B	PPIG	Macrophages	2.1523e-05
TMEM126B	ROCK1	CD8_exhausted	-0.00096505
TMEM126B	XPO1	CD8_exhausted	-3.2143e-05
TMEM147	ATP2B4	CD8_exhausted	-3.0557e-05
TMEM147	CDC5L	Macrophages	0.029234
TMEM147	COPS3	CD8_exhausted	-0.00021501
TMEM147	GNL2	Macrophages	0.0083814
TMEM147	GTF2E2	Macrophages	0.00013961
TMEM147	GTPBP4	CD8_exhausted	-0.00054498
TMEM147	MLX	CD8_exhausted	-0.00014748
TMEM147	NDUFB5	CD8_exhausted	-0.0019241
TMEM147	PTP4A1	CD8_exhausted	-0.018163
TMEM147	SF3B6	CD8_exhausted	-0.00057723
TMEM147	SFXN1	CD8_exhausted	-2.5362e-05
TMEM14B	ARPP19	CD8_exhausted	-0.01418
TMEM14B	RBBP8	CD8_exhausted	-0.0066788
TMEM14B	TMBIM1	Macrophages	4.2063e-05
TMEM14B	TXN2	CD8_exhausted	-0.001004
TMEM14B	ZGPAT	Macrophages	0.0080559
TMEM14B	ZNF146	CD8_exhausted	-0.0047866
TMEM14C	ABCF2	CD8_exhausted	-0.001885
TMEM14C	C9ORF78	CD8_exhausted	-0.0016984
TMEM14C	EFCAB14	CD8_exhausted	-0.0021135
TMEM14C	MED25	Macrophages	3.4137e-05
TMEM160	DCTN2	CD8_exhausted	-0.011015
TMEM160	HP1BP3	CD8_exhausted	-0.0028801
TMEM160	HSBP1	Macrophages	0.01891
TMEM160	SLC25A1	CD8_exhausted	-0.016222
TMEM160	TGIF1	Macrophages	0.0034835
TMEM160	TMC6	Macrophages	9.4096e-05
TMEM160	VAMP5	CD8_exhausted	-4.6565e-05
TMEM165	ADH5	CD8_exhausted	-0.00014475
TMEM165	API5	CD8_exhausted	-0.021862
TMEM165	B4GALT3	CD8_exhausted	-0.00088659
TMEM165	EED	CD8_exhausted	-0.00039462
TMEM165	ELOF1	CD8_exhausted	-0.00022349
TMEM165	FAM134C	Macrophages	0.043
TMEM165	KIAA1033	CD8_exhausted	-0.00043774
TMEM165	NDUFB4	CD8_exhausted	-8.2655e-05
TMEM165	NKAP	CD8_exhausted	-3.539e-05
TMEM165	NR1H2	CD8_exhausted	-4.2247e-05
TMEM165	TBK1	CD8_exhausted	-0.013779
TMEM165	TPGS2	CD8_exhausted	-0.00075496
TMEM165	WIPI2	Macrophages	0.025566
TMEM167A	ATP2A3	CD8_exhausted	-3.6835e-05
TMEM167A	DCAF7	Macrophages	0.0086397
TMEM167A	GLUD1	CD8_exhausted	-0.0074452
TMEM167A	PPCS	CD8_exhausted	-0.00019403
TMEM167A	QARS	CD8_exhausted	-2.594e-05
TMEM167A	USB1	CD8_exhausted	-0.0060426
TMEM167A	VPS13C	CD8_exhausted	-0.0009341
TMEM167B	CARS	CD8_exhausted	-0.0030835
TMEM167B	CERS2	Macrophages	0.0092815
TMEM167B	DNTTIP2	CD8_exhausted	-0.00015201
TMEM167B	EPN1	CD8_exhausted	-0.0091493
TMEM167B	MAZ	CD8_exhausted	-0.00027654
TMEM167B	SYPL1	Macrophages	0.0061073
TMEM170A	ALG2	Macrophages	0.0063075
TMEM170A	PDIA6	Macrophages	0.0076005
TMEM170A	PML	Macrophages	0.00023023
TMEM170A	PRPF8	CD8_exhausted	-0.0017525
TMEM173	TRAPPC3	CD8_exhausted	-0.0021251
TMEM179B	C21ORF59	CD8_exhausted	-0.049775
TMEM179B	COPE	Macrophages	0.00010486
TMEM179B	CREBBP	Macrophages	0.00059837
TMEM179B	DDIT4	Macrophages	5.9319e-05
TMEM179B	LAMTOR5	Macrophages	0.00011048
TMEM179B	NSD1	Macrophages	0.00056743
TMEM179B	PFDN2	CD8_exhausted	-0.008188
TMEM179B	SDHA	Macrophages	7.2793e-05
TMEM179B	SDHD	Macrophages	0.00032335
TMEM179B	TWF1	Macrophages	0.016487
TMEM183A	CHMP5	Macrophages	0.0047587
TMEM183A	CYB5B	Macrophages	4.5921e-05
TMEM183A	DPH3	CD8_exhausted	-0.037396
TMEM183A	GNAS	Macrophages	2.952e-05
TMEM183A	KLHL28	Macrophages	4.0989e-05
TMEM183A	MAP2K1	Macrophages	0.0085272
TMEM183A	MESDC2	Macrophages	0.0070837
TMEM183A	MTHFS	Macrophages	6.2421e-05
TMEM183A	SEC61B	Macrophages	0.0035237
TMEM2	CASC3	Macrophages	0.00012804
TMEM2	MAP1LC3B2	CD8_exhausted	-0.0027863
TMEM2	PRPF6	Macrophages	0.00012353
TMEM208	NAA38	CD8_exhausted	-7.9637e-06
TMEM208	STT3B	Macrophages	0.00063131
TMEM208	VPS26A	Macrophages	0.0016459
TMEM216	AKR1B1	Macrophages	0.020112
TMEM216	CCT8	Macrophages	3.2072e-05
TMEM216	CFDP1	CD8_exhausted	-0.029576
TMEM216	CWC22	Macrophages	0.0026496
TMEM216	MTRNR2L8	Macrophages	0.00019703
TMEM216	SH3KBP1	CD8_exhausted	-0.0010186
TMEM216	SHARPIN	Macrophages	0.01269
TMEM216	SRPRA	Macrophages	0.0013903
TMEM219	COL4A3BP	CD8_exhausted	-0.0018271
TMEM219	EIF4EBP2	CD8_exhausted	-5.4749e-07
TMEM219	GDI2	Macrophages	0.00068633
TMEM219	IMP3	Macrophages	0.0099193
TMEM219	LAMTOR5	Macrophages	0.00044873
TMEM219	MRPS5	CD8_exhausted	-0.030834
TMEM219	NFKB2	Macrophages	0.00021358
TMEM219	RNF167	CD8_exhausted	-1.7528e-05
TMEM219	SLC7A5	CD8_exhausted	-0.0037042
TMEM219	TNFSF10	CD8_exhausted	-0.0002577
TMEM219	TSR2	CD8_exhausted	-0.0040502
TMEM219	YWHAB	Macrophages	0.025539
TMEM230	ACD	CD8_exhausted	-0.037421
TMEM230	GALNT2	CD8_exhausted	-0.016477
TMEM230	KIF2A	Macrophages	0.01174
TMEM230	KMT2C	Macrophages	0.010856
TMEM230	NCDN	CD8_exhausted	-0.0073637
TMEM230	PYURF	CD8_exhausted	-0.0001402
TMEM230	RBM22	Macrophages	0.017188
TMEM230	RGCC	CD8_exhausted	-0.027426
TMEM230	SLC38A10	CD8_exhausted	-1.3729e-05
TMEM230	SUPT6H	CD8_exhausted	-0.0006027
TMEM230	TOMM20	Macrophages	2.3349e-05
TMEM230	USP16	Macrophages	0.026475
TMEM230	WDR83OS	CD8_exhausted	-0.0007074
TMEM243	CD63	CD8_exhausted	-0.0057664
TMEM243	JAML	CD8_exhausted	-1.8051e-05
TMEM243	LBH	CD8_exhausted	-0.0064332
TMEM243	PFDN6	CD8_exhausted	-0.0010616
TMEM243	PSMD7	Macrophages	0.0062958
TMEM243	RAC1	CD8_exhausted	-3.8674e-05
TMEM243	RAE1	CD8_exhausted	-0.014436
TMEM243	RAP1B	Macrophages	0.02787
TMEM243	SMAD2	CD8_exhausted	-0.00033838
TMEM243	SMU1	CD8_exhausted	-8.4868e-06
TMEM243	TM9SF2	CD8_exhausted	-0.0038482
TMEM243	VAPA	Macrophages	0.0018585
TMEM243	XRN1	Macrophages	0.0029435
TMEM243	ZFAND2A	Macrophages	2.9339e-05
TMEM245	ARHGAP17	CD8_exhausted	-0.00084192
TMEM245	ERN1	CD8_exhausted	-0.00036094
TMEM245	GADD45GIP1	Macrophages	0.00034363
TMEM245	H3F3A	Macrophages	0.0019327
TMEM248	CSTB	CD8_exhausted	-0.00024249
TMEM248	ELOF1	CD8_exhausted	-0.0020136
TMEM248	PPP3CC	CD8_exhausted	-0.003231
TMEM248	RNF145	CD8_exhausted	-0.0019948
TMEM248	STK10	CD8_exhausted	-0.0014005
TMEM256	ATP6AP1	Macrophages	0.00022287
TMEM256	CERS2	Macrophages	0.019005
TMEM256	DESI2	Macrophages	0.025572
TMEM256	NMI	Macrophages	5.3148e-05
TMEM256	PRDX6	CD8_exhausted	-0.010658
TMEM256	RASA2	CD8_exhausted	-0.0063704
TMEM258	ARCN1	CD8_exhausted	-0.0076327
TMEM259	ARF4	Macrophages	0.0084262
TMEM259	ARPP19	Macrophages	0.012045
TMEM259	CD164	Macrophages	0.0092461
TMEM259	ECH1	Macrophages	0.016426
TMEM259	MRPL43	CD8_exhausted	-0.0057685
TMEM259	MTCH2	Macrophages	0.00029618
TMEM259	ORMDL3	Macrophages	4.2812e-05
TMEM259	SAR1B	CD8_exhausted	-0.0060626
TMEM259	SZRD1	CD8_exhausted	-0.027168
TMEM259	UBAC2	CD8_exhausted	-0.0050923
TMEM263	BAD	Macrophages	0.011912
TMEM263	DCP1A	Macrophages	0.023536
TMEM263	GOT2	CD8_exhausted	-0.0078801
TMEM263	MAP1LC3B2	CD8_exhausted	-0.00022135
TMEM263	NEDD8	CD8_exhausted	-0.00024916
TMEM263	PPCS	CD8_exhausted	-2.7731e-05
TMEM263	PPM1G	CD8_exhausted	-0.0074241
TMEM263	TGOLN2	Macrophages	0.0098562
TMEM263	TPRA1	CD8_exhausted	-0.0003359
TMEM263	YME1L1	CD8_exhausted	-0.00036116
TMEM30A	EDF1	CD8_exhausted	-0.00063045
TMEM30A	GRHPR	Macrophages	0.012726
TMEM30A	HADHB	CD8_exhausted	-0.00012954
TMEM30A	ITM2B	CD8_exhausted	-0.011369
TMEM30A	POLE3	CD8_exhausted	-0.0044014
TMEM30A	PSMB2	Macrophages	0.0017867
TMEM30A	TRIM4	Macrophages	0.014102
TMEM30A	UIMC1	CD8_exhausted	-1.232e-05
TMEM39A	COX5A	Macrophages	0.00049776
TMEM39A	KPNA6	Macrophages	0.0043594
TMEM39A	NOB1	Macrophages	0.0012111
TMEM39A	RAB3GAP1	CD8_exhausted	-0.026862
TMEM39A	TSR2	Macrophages	6.3063e-07
TMEM43	BUD31	CD8_exhausted	-9.7492e-05
TMEM43	DCP1A	CD8_exhausted	-0.00079741
TMEM43	RAB3GAP1	Macrophages	0.032492
TMEM50A	PIM1	CD8_exhausted	-0.017695
TMEM50A	PRRC2A	Macrophages	0.0009939
TMEM50A	TDP2	Macrophages	0.00011774
TMEM50B	ANKRD44	CD8_exhausted	-0.00043804
TMEM50B	API5	CD8_exhausted	-0.0032979
TMEM50B	BLOC1S6	Macrophages	2.215e-05
TMEM50B	MRPS30	Macrophages	0.00048891
TMEM50B	RFC1	Macrophages	9.0571e-05
TMEM50B	TAF3	Macrophages	1.5486e-05
TMEM55B	C3ORF17	Macrophages	0.00023615
TMEM55B	MIA3	Macrophages	0.0001695
TMEM55B	PPP4R2	CD8_exhausted	-8.6509e-07
TMEM55B	PTPRJ	CD8_exhausted	-6.2304e-06
TMEM55B	RPN2	CD8_exhausted	-0.0090367
TMEM55B	SART3	Macrophages	0.018622
TMEM55B	SLC35B1	CD8_exhausted	-0.011368
TMEM55B	TRIM69	CD8_exhausted	-0.00010076
TMEM59	ARFGAP2	Macrophages	0.0060141
TMEM59	ATP2B1	Macrophages	0.014347
TMEM59	CACYBP	CD8_exhausted	-0.01596
TMEM59	CAPN7	Macrophages	0.0046545
TMEM59	CCNL2	CD8_exhausted	-0.00096209
TMEM59	COA4	Macrophages	0.0053169
TMEM59	MRPL41	Macrophages	1.4232e-05
TMEM59	MT1F	Macrophages	0.00034638
TMEM59	PFDN1	CD8_exhausted	-0.026613
TMEM70	ABI1	Macrophages	0.0077558
TMEM70	GIGYF2	CD8_exhausted	-0.00011734
TMEM70	LAMTOR1	CD8_exhausted	-0.00023175
TMEM70	LSM6	Macrophages	0.0042716
TMEM70	MGRN1	CD8_exhausted	-0.0015111
TMEM70	RBM10	CD8_exhausted	-0.00014014
TMEM70	STAT5B	CD8_exhausted	-0.014872
TMEM70	TPGS2	Macrophages	0.0014661
TMEM70	TUFM	CD8_exhausted	-3.8716e-05
TMEM70	TWF1	Macrophages	0.0050133
TMEM87A	ARRDC1	CD8_exhausted	-0.00017289
TMEM87A	BIN1	CD8_exhausted	-0.0018831
TMEM87A	CPSF7	Macrophages	0.02448
TMEM87A	HMGN4	CD8_exhausted	-0.0022003
TMEM87A	IFITM2	CD8_exhausted	-0.00068047
TMEM87A	KPNA2	CD8_exhausted	-0.00077736
TMEM87A	NDUFS3	Macrophages	0.0055474
TMEM87A	POLR2D	CD8_exhausted	-9.8224e-05
TMEM87A	SMC4	CD8_exhausted	-0.00067006
TMEM87A	TAPBP	Macrophages	0.012878
TMEM9B	AP3S1	CD8_exhausted	-0.0056072
TMEM9B	CIRBP	CD8_exhausted	-7.6609e-05
TMEM9B	CRLF3	CD8_exhausted	-0.00018808
TMEM9B	LY6E	CD8_exhausted	-0.010555
TMEM9B	TPGS2	Macrophages	0.036252
TMEM9B	VPS4B	CD8_exhausted	-0.0011914
TMEM9B	ZNF384	CD8_exhausted	-0.027782
TMF1	EIF1AX	CD8_exhausted	-0.0023228
TMF1	EIF4A3	CD8_exhausted	-8.318e-05
TMF1	NELFE	Macrophages	0.00026554
TMF1	NMRK1	CD8_exhausted	-0.0022125
TMF1	SF3B1	CD8_exhausted	-0.0075185
TMF1	SPAG7	Macrophages	0.019137
TMOD3	CLINT1	Macrophages	0.0075935
TMOD3	MRPS6	CD8_exhausted	-0.00096925
TMOD3	RBM10	Macrophages	0.028608
TMOD3	RSBN1	CD8_exhausted	-0.0082164
TMOD3	SDF4	CD8_exhausted	-0.0036902
TMOD3	TCF25	CD8_exhausted	-0.0033879
TMSB4X	POGLUT1	CD8_exhausted	-0.00045634
TMUB1	FXR1	Macrophages	0.0087079
TMUB1	GTF3C1	Macrophages	0.00014444
TMUB1	HM13	CD8_exhausted	-0.00099164
TMUB1	KEAP1	CD8_exhausted	-0.027717
TMUB1	SF3B1	Macrophages	0.00039336
TMUB2	CLASP1	Macrophages	0.00038536
TMUB2	DNPEP	CD8_exhausted	-0.0046229
TMUB2	DPY30	CD8_exhausted	-0.0035387
TMUB2	SIRT2	Macrophages	0.018008
TMX1	DGCR6L	CD8_exhausted	-0.00088798
TMX1	IL12RB1	Macrophages	0.0022347
TMX1	PHF3	CD8_exhausted	-0.0040072
TMX1	PSMD12	CD8_exhausted	-2.9776e-06
TMX1	RHBDF2	Macrophages	0.00020954
TMX2	BTG2	Macrophages	0.00030139
TMX2	CHMP1A	Macrophages	0.00039326
TMX2	DNMT1	CD8_exhausted	-0.0028475
TMX2	MTHFS	CD8_exhausted	-0.010404
TMX2	NDUFA11	CD8_exhausted	-0.018818
TMX2	NT5C	CD8_exhausted	-3.2511e-06
TMX2	QARS	Macrophages	0.015124
TMX2	UBALD1	Macrophages	0.0012905
TMX3	CHMP7	Macrophages	0.0053835
TMX3	GABARAP	Macrophages	0.0036298
TMX3	MARS	Macrophages	0.020033
TMX3	MRPL47	CD8_exhausted	-0.0062623
TMX3	NDRG1	CD8_exhausted	-0.00047517
TMX3	NDUFS2	Macrophages	0.011374
TMX3	PFKFB3	CD8_exhausted	-0.00058793
TMX3	PHF3	CD8_exhausted	-0.016385
TMX4	AHR	Macrophages	0.0095762
TMX4	ANKRD49	CD8_exhausted	-0.0096877
TMX4	MED8	CD8_exhausted	-2.9172e-05
TMX4	NOP58	Macrophages	7.632e-05
TNFAIP8	ARCN1	CD8_exhausted	-0.027417
TNFAIP8	CHMP1A	CD8_exhausted	-4.384e-05
TNFAIP8	QRICH1	Macrophages	0.0005112
TNFAIP8	RHEB	Macrophages	0.0069278
TNFAIP8	ZNRD1	Macrophages	0.004108
TNFRSF14	CLINT1	CD8_exhausted	-0.0021635
TNFRSF14	EMC8	Macrophages	0.023124
TNFRSF14	MFF	Macrophages	0.0057528
TNFRSF14	MIA3	CD8_exhausted	-0.00078757
TNFRSF14	PPP1R10	CD8_exhausted	-6.9379e-05
TNFRSF14	SMU1	CD8_exhausted	-0.00083278
TNFRSF1A	ATRX	CD8_exhausted	-0.014894
TNFRSF1A	BAG6	Macrophages	0.00034851
TNFRSF1A	CYTH1	Macrophages	0.0056429
TNFRSF1A	ENY2	Macrophages	0.00044602
TNFRSF1A	INTS10	Macrophages	0.0034886
TNFRSF1A	PRRC2A	CD8_exhausted	-0.010098
TNFRSF1A	TMEM115	CD8_exhausted	-0.032271
TNFRSF1B	DAXX	CD8_exhausted	-0.0001212
TNFRSF1B	DNAJC15	CD8_exhausted	-3.2477e-05
TNFRSF1B	VRK3	Macrophages	3.2939e-05
TNFRSF25	EIF5B	CD8_exhausted	-0.002285
TNFRSF25	NOLC1	CD8_exhausted	-0.0011079
TNFRSF25	ZDHHC6	Macrophages	0.00054951
TNFRSF4	FIS1	CD8_exhausted	-0.00086518
TNFSF10	BPTF	CD8_exhausted	-0.00074061
TNFSF10	EIF2AK1	CD8_exhausted	-2.4006e-05
TNFSF10	HERC1	CD8_exhausted	-0.0002173
TNFSF10	HSPA5	Macrophages	0.0067709
TNFSF10	PDAP1	CD8_exhausted	-0.00018295
TNFSF10	PSMB8-AS1	Macrophages	0.017751
TNFSF10	TMEM219	CD8_exhausted	-0.0002577
TNIK	EHD1	CD8_exhausted	-4.7956e-07
TNIK	PNRC2	CD8_exhausted	-0.00041376
TNIP1	ANXA7	CD8_exhausted	-0.0021444
TNIP1	IRF7	Macrophages	0.0024923
TNIP1	MRPS35	CD8_exhausted	-0.00026102
TNIP1	SOCS1	CD8_exhausted	-0.0010859
TNIP1	TBK1	CD8_exhausted	-0.012171
TNKS2	IDH3B	Macrophages	0.0029564
TNKS2	MED21	Macrophages	0.012394
TNKS2	MFSD5	Macrophages	0.00076774
TNKS2	SSB	CD8_exhausted	-0.0043399
TNKS2	UQCRH	CD8_exhausted	-0.0058711
TNPO1	MGRN1	Macrophages	0.018087
TNPO1	PCMTD1	CD8_exhausted	-0.015154
TNPO1	PTTG1	CD8_exhausted	-0.011479
TNRC6B	GCHFR	CD8_exhausted	-0.00021087
TNRC6B	JKAMP	Macrophages	0.043386
TNRC6B	LINC00657	Macrophages	8.3324e-06
TNRC6B	OSTC	CD8_exhausted	-0.0015757
TNRC6B	RICTOR	CD8_exhausted	-0.019489
TOB1	BFAR	CD8_exhausted	-0.0077768
TOB1	CHMP2A	CD8_exhausted	-2.8834e-05
TOB1	LSM7	Macrophages	0.013337
TOB1	PDIA6	Macrophages	0.020381
TOB1	RSRC2	CD8_exhausted	-0.0045323
TOB1	UQCR10	CD8_exhausted	-0.0011425
TOB1	ZMAT2	CD8_exhausted	-1.5496e-06
TOLLIP	CBLB	Macrophages	0.027616
TOLLIP	FNBP4	CD8_exhausted	-0.0028867
TOLLIP	LINC00969	Macrophages	0.0055102
TOLLIP	NSMCE1	CD8_exhausted	-0.00036514
TOLLIP	RCE1	CD8_exhausted	-0.016978
TOLLIP	SNAPIN	Macrophages	0.0019858
TOLLIP	TPI1	CD8_exhausted	-0.0102
TOM1	HCLS1	Macrophages	0.0077818
TOM1	UBE2E3	Macrophages	0.00019503
TOM1	VEZF1	CD8_exhausted	-0.020126
TOMM20	BUB3	Macrophages	0.002983
TOMM20	DRAP1	Macrophages	0.0028226
TOMM20	HMGN4	CD8_exhausted	-0.0043805
TOMM20	PNPLA2	CD8_exhausted	-0.011871
TOMM20	TMEM230	Macrophages	2.3349e-05
TOMM22	AP1G2	Macrophages	3.5646e-05
TOMM22	MRPS21	CD8_exhausted	-0.012079
TOMM22	RHOG	Macrophages	0.0001425
TOMM22	RPL14	CD8_exhausted	-0.00011051
TOMM40	ANKRD11	CD8_exhausted	-1.8084e-05
TOMM40	BPTF	Macrophages	0.0045669
TOMM40	CTR9	Macrophages	0.00074761
TOMM40	GNLY	Macrophages	0.0049472
TOMM40	NHP2	CD8_exhausted	-0.0019972
TOMM40	NOP16	CD8_exhausted	-3.9739e-05
TOMM5	EIF1AX	CD8_exhausted	-1.0612e-05
TOMM5	ESCO1	CD8_exhausted	-0.0016713
TOMM5	GADD45GIP1	CD8_exhausted	-0.0011375
TOMM5	RALA	Macrophages	0.0030171
TOMM5	SLC39A8	CD8_exhausted	-0.0078166
TOMM5	SUPT7L	CD8_exhausted	-0.00031266
TOMM7	SMARCA5	CD8_exhausted	-2.7362e-05
TOMM7	TMBIM1	CD8_exhausted	-0.0057865
TOP1	ARL6IP1	CD8_exhausted	-0.00019708
TOP2B	ABLIM1	CD8_exhausted	-0.0088808
TOP2B	CDK6	CD8_exhausted	-0.013816
TOP2B	CREB1	CD8_exhausted	-0.0062495
TOP2B	DAP3	CD8_exhausted	-0.00012689
TOP2B	DIAPH1	Macrophages	0.0029179
TOP2B	JMJD1C	CD8_exhausted	-0.0029998
TOP2B	MANF	Macrophages	0.0001591
TOP2B	MAP4	CD8_exhausted	-0.00032454
TOP2B	METTL5	CD8_exhausted	-0.027068
TOP2B	NAA20	Macrophages	0.013511
TOP2B	OGFR	Macrophages	0.046823
TOP2B	POLR2H	CD8_exhausted	-0.020641
TOP2B	RCAN3	CD8_exhausted	-7.6515e-05
TOP2B	RPAIN	CD8_exhausted	-0.00011775
TOP2B	SMARCA5	Macrophages	0.057263
TOP2B	SNF8	CD8_exhausted	-0.00014785
TOP2B	UBXN1	CD8_exhausted	-0.0011741
TOR1A	ACADVL	CD8_exhausted	-1.3591e-05
TOR1A	VMA21	CD8_exhausted	-0.012272
TOR1AIP1	ATF4	Macrophages	0.017653
TOR1AIP1	GLIPR1	CD8_exhausted	-5.6307e-06
TOR1AIP1	OAT	CD8_exhausted	-0.0023732
TOR1AIP1	PPCS	CD8_exhausted	-6.3903e-06
TOR1AIP1	PRPF40A	CD8_exhausted	-0.00022096
TOR3A	ACO2	CD8_exhausted	-0.00041145
TOR3A	AP2M1	Macrophages	0.0026974
TOR3A	DNAJC1	CD8_exhausted	-1.0419e-05
TOR3A	FAM13B	CD8_exhausted	-0.0036926
TOR3A	NDUFA13	Macrophages	0.0084049
TOX4	AFTPH	CD8_exhausted	-1.0706e-05
TOX4	CCT4	CD8_exhausted	-0.0001013
TOX4	CHTOP	CD8_exhausted	-0.0018929
TOX4	FAM49B	CD8_exhausted	-0.0045677
TOX4	FIBP	Macrophages	0.0079707
TOX4	NANS	Macrophages	1.593e-05
TOX4	NUTM2B-AS1	CD8_exhausted	-0.00055885
TOX4	PPCS	Macrophages	0.016509
TOX4	RELB	Macrophages	0.0047037
TOX4	SCP2	CD8_exhausted	-1.4309e-05
TOX4	SNRNP200	CD8_exhausted	-0.00035652
TP53RK	ELP5	Macrophages	5.339e-06
TP53RK	GSTO1	CD8_exhausted	-0.0054317
TP53RK	LRPAP1	CD8_exhausted	-0.01191
TP53RK	RTN4	CD8_exhausted	-0.0015808
TP53RK	TMED3	Macrophages	0.0020172
TPD52L2	FAM103A1	CD8_exhausted	-0.0026253
TPD52L2	JAK1	Macrophages	0.0022832
TPD52L2	SLC20A1	CD8_exhausted	-0.0047438
TPD52L2	TUBB4B	CD8_exhausted	-2.439e-05
TPD52L2	UBTF	Macrophages	0.014063
TPGS1	FIBP	Macrophages	0.00036791
TPGS1	GLIPR2	Macrophages	0.020697
TPGS1	KTN1	CD8_exhausted	-0.019776
TPGS1	MRPS5	Macrophages	0.00064418
TPGS1	NDUFA4	Macrophages	5.1851e-06
TPGS1	NOP56	Macrophages	0.0024689
TPGS1	NSMCE1	CD8_exhausted	-0.014899
TPGS1	SNX1	CD8_exhausted	-0.0050864
TPGS1	SRP54	CD8_exhausted	-0.0088751
TPGS1	TTC39C	Macrophages	0.00032944
TPGS1	UBA1	CD8_exhausted	-0.02412
TPGS1	ZDHHC6	Macrophages	0.00012411
TPGS2	HNRNPR	CD8_exhausted	-0.00049216
TPGS2	HNRNPUL1	CD8_exhausted	-2.8634e-05
TPGS2	JARID2	Macrophages	0.015136
TPGS2	NARS	CD8_exhausted	-0.0033193
TPGS2	NXF1	CD8_exhausted	-4.6527e-05
TPGS2	PHLDA1	CD8_exhausted	-7.8064e-05
TPGS2	SLC25A1	Macrophages	7.1517e-05
TPGS2	TMEM165	CD8_exhausted	-0.00075496
TPGS2	TMEM70	Macrophages	0.0014661
TPGS2	TMEM9B	Macrophages	0.036252
TPI1	MRPS12	CD8_exhausted	-4.869e-05
TPI1	TOLLIP	CD8_exhausted	-0.0102
TPM4	GRAMD1A	Macrophages	0.0078001
TPM4	PLK3	CD8_exhausted	-0.00023908
TPM4	PSMD14	CD8_exhausted	-0.00068801
TPP1	CENPC	CD8_exhausted	-0.0022242
TPP1	EFR3A	CD8_exhausted	-0.0095543
TPP1	NFU1	CD8_exhausted	-0.00022172
TPP1	SRSF1	Macrophages	0.0012334
TPP2	GTF2I	CD8_exhausted	-0.00011673
TPP2	RAB29	CD8_exhausted	-0.00059077
TPR	BRD8	Macrophages	0.00088909
TPR	IRF2BP2	CD8_exhausted	-0.00061696
TPR	MAZ	Macrophages	0.00056555
TPR	RBM33	Macrophages	4.8797e-06
TPR	SIRT2	CD8_exhausted	-0.014371
TPR	ZC3H13	CD8_exhausted	-0.036329
TPRA1	ABRACL	CD8_exhausted	-0.00017629
TPRA1	ACP5	Macrophages	0.012065
TPRA1	ARMC8	CD8_exhausted	-0.034809
TPRA1	BLCAP	CD8_exhausted	-0.0035465
TPRA1	GBP5	Macrophages	0.013786
TPRA1	LRPAP1	Macrophages	0.0043912
TPRA1	MDH2	CD8_exhausted	-0.00011298
TPRA1	TMEM263	CD8_exhausted	-0.0003359
